ID,datetime,siteid,offerid,category,merchant,countrycode,browserid,devid,click
ID6bgyQDH,2017-01-12 06:55:16,,967931,904,74363610,b,Mozilla,Desktop,0
IDONwsqGP,2017-01-19 06:52:29,3298470.0,564626,42227,43179292,a,Mozilla,Desktop,0
IDnoCvYX5,2017-01-12 17:32:07,,87555,96313,68150360,c,Google Chrome,Mobile,1
IDzrf7wUG,2017-01-20 11:47:12,5725661.0,790326,54125,48615529,a,Edge,Tablet,0
IDQz5KDTh,2017-01-12 16:28:51,213861.0,197667,1678,54484162,b,Edge,Tablet,0
IDtAGzPwO,2017-01-11 11:29:10,8407860.0,999964,1678,87903766,a,Firefox,Mobile,0
IDlSAsqHt,2017-01-10 10:39:02,148437.0,967750,97103,78406516,c,Edge,Tablet,0
IDZ8qiYON,2017-01-11 15:12:31,9855155.0,243644,55686,26391770,f,,Mobile,0
ID2lbcdxa,2017-01-18 10:02:15,8739579.0,263575,6906,99510044,e,InternetExplorer,Desktop,1
IDBy3ZaAs,2017-01-11 14:22:56,5783679.0,125919,34670,1569330,f,Firefox,Mobile,0
IDeOnulVV,2017-01-19 13:13:51,242567.0,607547,21380,42296429,d,Mozilla Firefox,Desktop,1
IDJZnYJoe,2017-01-14 22:24:04,2544008.0,587156,21407,9434818,d,InternetExplorer,Desktop,1
IDafxlR9T,2017-01-20 03:50:15,4368894.0,806691,17714,54794527,a,Edge,Tablet,0
IDAwTcPsE,2017-01-17 17:21:00,,669427,9764,1189152,c,InternetExplorer,Desktop,1
IDSGWuvYs,2017-01-18 08:38:07,7567183.0,665950,12211,58163546,c,InternetExplorer,Desktop,1
IDmMtTNgd,2017-01-11 18:07:57,6849286.0,775429,98552,16150900,f,Google Chrome,Mobile,0
ID4AF1I66,2017-01-10 10:04:45,3680167.0,8001,73248,43770446,c,Edge,Tablet,0
IDtWhKgwp,2017-01-20 17:46:46,3758431.0,937238,26962,77896159,c,Google Chrome,Mobile,1
ID4GGFiOg,2017-01-10 16:35:36,7773708.0,760541,6906,99510044,e,Google Chrome,Mobile,0
IDOcUjkPi,2017-01-14 22:01:09,3620923.0,200479,12211,58163546,c,InternetExplorer,Desktop,1
IDCvxTNMx,2017-01-17 20:02:31,9577978.0,396674,13412,77318092,c,InternetExplorer,Desktop,1
IDQwHQxGF,2017-01-18 11:56:17,,776294,6906,99510044,a,Mozilla,Desktop,0
IDjJCy2F8,2017-01-19 15:08:45,8374821.0,325173,14960,90093962,e,Firefox,Mobile,0
IDZqFYzE9,2017-01-12 11:06:58,122588.0,903241,42227,96823930,d,Google Chrome,Mobile,1
IDyIMbKyr,2017-01-14 19:11:48,5491335.0,566677,5602,30432082,d,InternetExplorer,Desktop,1
ID9bFzjxr,2017-01-14 07:11:38,3334535.0,545295,71441,7122654,c,InternetExplorer,Desktop,1
IDmcs2rTB,2017-01-15 09:36:35,9997754.0,855953,83091,29916445,b,Edge,,0
IDFLr8fDw,2017-01-20 14:26:48,4711522.0,347712,35368,57977218,e,Firefox,Mobile,0
IDK0BPTo5,2017-01-20 08:30:43,4680471.0,205756,97103,13742268,a,Firefox,Mobile,0
IDRLDgdWY,2017-01-11 17:28:24,2170802.0,325894,17714,74363610,c,InternetExplorer,,1
IDMN8e5N9,2017-01-15 12:01:15,,246352,5602,60774669,a,Edge,Tablet,0
IDfYU1rcg,2017-01-18 14:38:57,4034442.0,301218,46450,47079934,d,Firefox,Mobile,0
IDPjPdSAh,2017-01-14 12:09:34,,973590,45620,31388981,d,InternetExplorer,Desktop,1
IDigOkpLv,2017-01-13 17:37:06,3833264.0,922577,46450,47079934,e,Firefox,,0
IDGT9XbnL,2017-01-13 14:40:10,6298087.0,126039,17714,74363610,c,,Tablet,1
IDF6B9uS5,2017-01-10 10:28:26,8092057.0,799607,82877,36994522,c,Google Chrome,Mobile,1
ID87ABflB,2017-01-12 22:39:42,4221649.0,861662,6906,98830533,c,Mozilla Firefox,Desktop,1
IDHsqo6bO,2017-01-17 23:26:32,1281043.0,391045,82877,38492160,d,Internet Explorer,,1
IDUk4LVE1,2017-01-15 08:28:18,9722557.0,934635,25491,79474990,b,Edge,,0
IDxoGBf18,2017-01-13 13:13:10,489584.0,346587,40339,7122654,d,,Tablet,0
IDX6TXQ3o,2017-01-16 10:26:46,,442228,904,74363610,a,InternetExplorer,Desktop,0
IDnjxy7Wx,2017-01-16 10:53:10,2953651.0,62175,34670,6171136,f,Edge,Tablet,0
ID1jsgO7f,2017-01-12 11:34:46,,197307,904,58604466,c,InternetExplorer,Desktop,1
IDfNiSJMf,2017-01-16 11:48:52,8236564.0,374565,11987,74363610,f,Edge,Tablet,0
IDeVQa6s1,2017-01-18 15:44:58,1716565.0,382041,54916,62201833,c,InternetExplorer,Desktop,1
IDgNZoR45,2017-01-17 14:33:52,1675270.0,319077,25259,91553313,d,InternetExplorer,Desktop,1
ID1NiTZHm,2017-01-18 10:23:51,692328.0,537264,71531,91553313,b,Edge,Tablet,0
ID9v8XvaN,2017-01-15 12:45:41,629593.0,261804,54313,95601860,c,Google Chrome,Mobile,1
IDaLAxWlO,2017-01-20 09:02:44,2029649.0,739033,20322,95302954,b,Chrome,Desktop,0
IDQsssAJ9,2017-01-12 14:10:20,797443.0,509423,49810,54526992,d,InternetExplorer,Desktop,1
IDrCeQ2UU,2017-01-17 16:54:40,4272681.0,703144,41706,4000296,c,InternetExplorer,Desktop,1
IDB5sMQet,2017-01-17 21:58:03,5932009.0,477972,6906,99510044,c,InternetExplorer,Desktop,1
IDBPzhUIQ,2017-01-18 15:15:24,950550.0,654394,5602,80653536,a,InternetExplorer,Desktop,1
IDtfNzFi9,2017-01-10 15:33:05,2720090.0,541043,84742,20301556,b,InternetExplorer,Desktop,1
IDFGWbrKM,2017-01-15 15:11:09,5169897.0,328681,24888,57977218,d,Google Chrome,Mobile,1
ID3LrDwuS,2017-01-15 19:15:25,4821540.0,479357,72160,99684291,e,InternetExplorer,Desktop,1
ID5vEWF1Q,2017-01-15 17:00:42,6769530.0,297853,95113,65017662,a,Edge,Tablet,0
IDVNTSPud,2017-01-10 18:18:04,1265848.0,247532,62809,2050923,b,,Tablet,0
IDzMIf7mP,2017-01-16 11:32:12,7304533.0,428399,64452,77068781,c,InternetExplorer,Desktop,1
IDX6J5RIS,2017-01-12 14:17:07,8611513.0,593806,8467,90276693,b,Firefox,,0
IDbWGF94I,2017-01-19 22:28:56,3595924.0,388731,42227,79474990,c,InternetExplorer,Desktop,1
IDS72F1N4,2017-01-12 16:09:49,5141094.0,508955,95113,16622107,b,Firefox,Mobile,0
IDpFEvg3h,2017-01-16 10:31:09,2627839.0,484046,97863,87807327,c,Google Chrome,Mobile,1
IDpZCjW5e,2017-01-15 13:19:33,3073031.0,450518,29183,42914671,e,Firefox,Mobile,0
ID21BIwPh,2017-01-11 18:59:55,1520208.0,5057,71642,29916445,f,Edge,Tablet,0
IDNXzgxcI,2017-01-13 16:56:54,1132189.0,629932,96184,47079934,b,Firefox,Mobile,0
IDREP83PW,2017-01-19 13:08:39,,316349,92704,95441506,a,Edge,Tablet,0
IDu7ow0Tm,2017-01-15 10:34:02,9092266.0,257969,80554,7122654,d,Safari,Tablet,0
IDl1pjtPU,2017-01-18 14:58:40,292186.0,684434,73248,77046603,d,Google Chrome,Mobile,1
IDPRrJMge,2017-01-11 19:32:05,5512976.0,783487,17714,74363610,a,Edge,Tablet,0
IDhnDuSrY,2017-01-10 19:34:03,8250848.0,859788,80554,17488931,d,Google Chrome,,1
IDrIizoa5,2017-01-11 14:51:46,8300901.0,204450,6906,98830533,c,Google Chrome,Mobile,1
IDp0qh0Ba,2017-01-10 13:40:19,,911779,33638,78406516,c,Google Chrome,Mobile,1
ID2GIO3yz,2017-01-14 12:09:33,87022.0,373899,40339,50706198,f,InternetExplorer,Desktop,0
ID3Kb5798,2017-01-20 10:34:02,2627839.0,484046,97863,87807327,c,InternetExplorer,Desktop,1
ID6dWg9e2,2017-01-13 21:06:03,5398592.0,659091,12052,31388981,c,Google Chrome,Mobile,1
IDAZgSyNN,2017-01-13 16:38:23,4290725.0,365947,6906,99510044,c,Edge,Tablet,1
IDwJd9j3g,2017-01-14 11:07:39,869490.0,107424,62949,81968512,c,IE,Mobile,0
IDJyKAfRQ,2017-01-16 15:01:25,,572114,33287,52437512,b,Google Chrome,Mobile,0
IDPmOIW9m,2017-01-12 15:53:57,98480.0,7174,98552,17990842,b,Edge,Tablet,0
ID9GakfOY,2017-01-10 13:18:38,3036813.0,152839,57860,23588197,e,Chrome,Desktop,0
IDzpzM9zt,2017-01-14 11:21:31,9971152.0,63366,45620,31388981,a,Edge,Tablet,0
IDcZMVjBB,2017-01-10 22:27:19,6903043.0,673237,6906,99510044,f,InternetExplorer,Desktop,1
IDSCD1ZMO,2017-01-20 12:36:15,1406102.0,698506,35046,31388981,c,InternetExplorer,Desktop,1
IDFDj9JSU,2017-01-20 11:13:00,9800939.0,579826,82396,16150900,f,Firefox,,0
IDPAsNukt,2017-01-19 17:36:56,3591212.0,386401,73248,83960204,b,Mozilla,Desktop,0
IDdnnW0Ak,2017-01-16 15:40:01,6262663.0,275949,92704,95441506,e,Google Chrome,Mobile,0
ID7PQ0fLd,2017-01-16 08:47:28,1554815.0,825694,17714,61682792,b,Edge,Tablet,0
IDctfwt71,2017-01-20 16:34:38,5488987.0,847140,11837,56546102,f,Firefox,Mobile,0
IDhBGn547,2017-01-12 16:33:23,5417874.0,680863,31158,48626108,b,Mozilla Firefox,Desktop,0
ID9xBSLrp,2017-01-11 17:32:58,4645622.0,199480,80554,61940782,b,,Desktop,0
IDhe74y48,2017-01-11 18:40:38,7886153.0,754322,21380,80720921,b,Mozilla Firefox,Desktop,0
ID6cxm8B5,2017-01-14 10:19:33,2856166.0,544003,12211,58163546,a,Firefox,Mobile,0
IDaPiBiT5,2017-01-18 14:59:24,6564392.0,516387,6906,71165566,b,Mozilla Firefox,Desktop,0
IDtqReEi2,2017-01-16 14:16:44,2325904.0,924417,62416,18243870,d,Google Chrome,Mobile,1
IDauMeWX8,2017-01-16 10:17:39,4107371.0,853601,92902,29916445,d,InternetExplorer,Desktop,1
IDyF8G4xk,2017-01-17 13:43:04,4914723.0,970882,7126,79906734,b,Firefox,Mobile,0
ID5EitWRh,2017-01-12 08:54:06,1175538.0,52918,15124,99558603,a,Google Chrome,Mobile,0
ID8MCXIFv,2017-01-14 13:58:56,,424201,26966,74363610,a,,Mobile,0
IDAaAqEFC,2017-01-11 17:09:57,7860011.0,858668,42227,21153737,b,Edge,Tablet,0
IDtI0G5I1,2017-01-14 04:07:59,4503725.0,253634,46450,47079934,a,Internet Explorer,Tablet,0
IDZh05CkD,2017-01-11 16:21:13,4989750.0,277565,9764,90276693,b,Firefox,Mobile,0
IDVkJbdqC,2017-01-20 09:08:30,2673391.0,12680,40339,79906734,a,InternetExplorer,Desktop,0
IDBzL5cWh,2017-01-11 06:49:50,4364692.0,691445,20665,74363610,d,Internet Explorer,,1
ID99nDqVZ,2017-01-17 02:01:35,4266186.0,602331,49810,7864011,b,Firefox,Mobile,0
IDiNR09O9,2017-01-13 07:45:28,1160871.0,112805,48498,77046603,f,Edge,Tablet,0
ID6DdqMHm,2017-01-15 13:29:15,3709667.0,645673,11837,21153737,e,Mozilla Firefox,Desktop,0
IDlpOLjK2,2017-01-18 02:02:00,9768565.0,904870,95113,96414128,a,Firefox,Mobile,0
IDfygyxxA,2017-01-15 16:34:11,2912880.0,200761,53956,52437512,d,Google Chrome,Mobile,1
ID6323UgW,2017-01-11 17:27:27,,382869,40339,43452411,c,Edge,Tablet,0
ID1B56Fbz,2017-01-14 21:09:15,9564066.0,992949,82877,17581428,f,Google Chrome,,1
IDLtlvQCt,2017-01-11 17:40:41,9503378.0,866176,14345,555603,c,InternetExplorer,Desktop,1
IDLs7FF3c,2017-01-15 08:51:33,3998456.0,910164,1678,14334527,f,Google Chrome,,1
IDi1d2Pse,2017-01-17 10:34:59,8946231.0,246906,73248,49384126,b,Google Chrome,,0
IDcc6USmE,2017-01-16 07:49:52,,550575,40339,43452411,d,Edge,Tablet,0
IDesuyvVh,2017-01-17 16:42:09,9823411.0,843918,10327,74868704,f,Mozilla,Desktop,0
ID8WNSEo3,2017-01-13 16:37:17,1201707.0,598047,17714,74868704,c,Google Chrome,Mobile,1
IDaoIuHZN,2017-01-18 13:16:02,1994104.0,152116,835,33505809,c,Chrome,,1
ID8kxsRsx,2017-01-19 15:10:27,9981488.0,798891,45620,31388981,c,InternetExplorer,,1
IDHMYP8dX,2017-01-18 11:56:04,7397521.0,756586,21407,74868704,a,Firefox,Mobile,0
IDbc14SpS,2017-01-15 19:41:13,9902535.0,712190,35368,74868704,c,IE,,1
ID1cQtzgY,2017-01-14 12:02:11,3093259.0,564812,10345,17777318,c,InternetExplorer,Desktop,1
ID8j6zfy3,2017-01-15 10:33:33,8802820.0,300332,33287,46997962,e,,Desktop,1
IDDnZNUiD,2017-01-14 14:02:30,7737543.0,581296,68947,54526992,b,Firefox,,0
ID20oKlTJ,2017-01-20 23:04:21,3696590.0,588608,1678,69521510,b,Edge,Tablet,0
IDhZrRmCV,2017-01-18 09:39:23,2430907.0,113623,82877,38492160,a,Firefox,Mobile,0
IDXpV02CL,2017-01-10 12:35:10,,214868,46955,64481853,c,Google Chrome,Mobile,1
IDi41fbJD,2017-01-19 09:45:31,1048885.0,762928,3643,555603,b,Internet Explorer,Tablet,0
IDdSHkT93,2017-01-15 20:07:08,3907979.0,979900,33287,81758577,c,Google Chrome,Mobile,1
ID3fOhcO7,2017-01-15 16:37:52,7922686.0,526298,87895,61940782,f,Firefox,Mobile,1
ID0CBGC3Z,2017-01-12 09:34:20,1713030.0,426818,54916,29624796,c,Google Chrome,Mobile,1
IDW1oaYAb,2017-01-13 13:54:41,4489974.0,366281,54916,54526992,a,Firefox,Mobile,0
IDJOItPNe,2017-01-11 16:21:23,3519718.0,676224,97863,56008048,a,Edge,Tablet,0
IDSbuYqVF,2017-01-13 13:39:57,9269069.0,100514,6906,99510044,c,InternetExplorer,Desktop,1
IDXrDqxBS,2017-01-13 09:39:07,1135322.0,917253,45290,2050923,e,InternetExplorer,Desktop,1
IDsegsKve,2017-01-11 16:05:24,1797919.0,512389,21407,59584425,d,Google Chrome,,1
IDOlihCk9,2017-01-19 13:25:26,5313319.0,648539,64452,77068781,c,Firefox,,0
IDtudrMpj,2017-01-18 08:14:26,7136848.0,560847,27113,7122654,d,Google Chrome,Mobile,1
IDVCCezri,2017-01-20 02:25:05,3487051.0,772803,42227,10518559,b,Internet Explorer,Tablet,0
IDUXBEnCk,2017-01-19 07:05:26,6267432.0,670489,22023,48644561,c,InternetExplorer,Desktop,1
IDtDH7sce,2017-01-15 14:23:02,3010529.0,401947,34670,48615529,b,Firefox,Mobile,0
ID7PhIlmo,2017-01-20 21:28:14,,841284,68947,54526992,d,Opera,Mobile,1
IDi2h9Nkr,2017-01-15 15:03:15,3163063.0,252342,93286,46997962,f,Edge,Tablet,0
IDZlvICf3,2017-01-20 21:51:41,,48531,80554,47079934,d,Google Chrome,Mobile,1
IDNypWllC,2017-01-18 06:55:51,5259366.0,48720,33287,21267655,c,InternetExplorer,Desktop,1
IDyjcDBJ5,2017-01-18 17:05:06,265125.0,564229,40339,43452411,b,Google Chrome,,1
IDFzq2kiG,2017-01-10 07:30:47,226306.0,407794,12052,31388981,c,InternetExplorer,Desktop,1
IDH4KNJVg,2017-01-14 23:04:46,,110642,56150,31388981,d,InternetExplorer,Desktop,1
ID87s5z7N,2017-01-12 11:05:10,8358661.0,953610,82877,67290861,a,Edge,Tablet,0
IDkiQQut5,2017-01-14 16:20:42,,718493,8467,43452411,b,Mozilla Firefox,Desktop,0
IDLBYsIMj,2017-01-18 15:41:05,2063985.0,980315,97863,36994522,b,Firefox,Mobile,0
IDwlTP5l8,2017-01-14 10:28:21,2368040.0,727136,6906,99510044,b,Edge,Tablet,0
IDrHC3mM2,2017-01-15 15:10:17,9222513.0,126646,42227,43770446,c,Firefox,Mobile,0
IDFSuTLu7,2017-01-10 15:19:16,4714191.0,679299,49810,7864011,a,Edge,Tablet,0
IDUGeg24l,2017-01-13 15:02:28,4097220.0,595318,5602,60774669,c,Firefox,Mobile,1
IDMWzsfcr,2017-01-19 07:57:59,9654268.0,633682,15124,11945063,f,Firefox,Mobile,0
IDcOS6CnS,2017-01-18 13:56:06,1955668.0,779159,835,22435216,b,Edge,,0
IDBl9r1bs,2017-01-18 12:25:31,554380.0,157523,97863,3156697,a,Firefox,Mobile,0
ID8JALbDW,2017-01-18 16:56:16,1174158.0,466244,73248,51545768,c,,Tablet,0
ID11B8shX,2017-01-18 07:30:43,6594629.0,375934,42227,49384126,b,Firefox,,0
ID6C8mCRf,2017-01-19 09:38:35,,713406,37815,30677837,c,Firefox,Mobile,1
IDQ7uvbnw,2017-01-11 17:17:06,5149145.0,935905,7107,24374189,c,InternetExplorer,Desktop,1
IDXEVcZVN,2017-01-17 15:44:18,7052210.0,359823,904,29916445,b,Edge,Tablet,0
ID58kZYi3,2017-01-18 08:45:13,172193.0,682862,56811,23703974,b,Firefox,,0
ID3wlzLY8,2017-01-11 19:12:18,8344613.0,16083,74263,29916445,d,InternetExplorer,Desktop,0
ID1d64H5M,2017-01-16 11:28:20,6634198.0,320047,93188,15961717,d,Google Chrome,Mobile,1
IDptT2qXE,2017-01-14 08:05:20,2159049.0,707856,8467,89663643,a,Edge,Tablet,0
IDWnWDwaV,2017-01-19 09:21:41,2814495.0,189438,6906,99510044,d,InternetExplorer,Desktop,1
IDHKfzes7,2017-01-10 11:06:31,9653148.0,200783,6906,98830533,c,InternetExplorer,Desktop,1
IDpJbbG3t,2017-01-17 08:09:19,,30528,35368,37236044,b,IE,,0
ID6wdz4ae,2017-01-15 13:07:02,,820397,92704,62201833,c,Edge,Tablet,0
IDS4haIUi,2017-01-17 11:26:11,4070069.0,728903,12052,39507200,d,Google Chrome,Mobile,1
IDo0zMXDg,2017-01-16 12:54:05,7680758.0,608762,904,29916445,d,Internet Explorer,Tablet,0
IDjGF194X,2017-01-20 15:51:27,6274172.0,638684,25491,15961717,b,Edge,Tablet,0
IDt5iZnl4,2017-01-16 20:34:59,6525256.0,750537,92902,555603,d,Google Chrome,Mobile,1
ID64uFb22,2017-01-12 10:46:19,6369922.0,34984,12211,11108754,c,Google Chrome,Mobile,1
IDfDRk7RL,2017-01-18 16:58:02,7916615.0,554554,48498,4519772,d,InternetExplorer,,1
IDVVkbhdz,2017-01-16 17:21:50,7894686.0,66328,82877,67290861,b,Firefox,,0
IDMpnbkbj,2017-01-20 11:24:32,2813680.0,935046,93188,57977218,f,InternetExplorer,Desktop,1
ID1lEraP7,2017-01-18 20:46:01,9737797.0,147476,1678,66201904,f,Firefox,Mobile,1
IDdmRBmdN,2017-01-17 10:53:59,427712.0,378449,45620,31388981,b,Firefox,Mobile,0
IDIGejLC6,2017-01-11 14:40:48,1818769.0,595276,13412,77318092,c,InternetExplorer,,1
ID3eutI0A,2017-01-14 10:37:54,3058965.0,581979,20322,35888759,c,Mozilla,Desktop,0
IDnNa932Y,2017-01-17 19:34:34,6357104.0,841543,5602,54484162,d,Google Chrome,Mobile,1
IDyHPq2ZA,2017-01-19 10:01:30,8817619.0,693553,12052,93343563,d,Firefox,Mobile,1
IDNWwxiWY,2017-01-13 14:32:16,3522320.0,585827,45620,54630329,b,Edge,Tablet,0
IDkNOlqqW,2017-01-10 20:53:42,1934347.0,611638,6906,98830533,d,InternetExplorer,Desktop,1
IDV4QN9l1,2017-01-13 21:35:13,5985847.0,281066,6906,99510044,b,Mozilla,Desktop,1
IDEagVpLN,2017-01-13 12:22:25,4097220.0,222082,49810,13742268,a,IE,,0
ID8dZX8Tm,2017-01-16 22:21:17,8911175.0,626691,15912,54526992,c,Chrome,,1
IDluiq8DX,2017-01-12 12:46:32,6368459.0,639915,15912,54526992,b,Firefox,,0
IDvjmygbZ,2017-01-11 16:55:13,9721925.0,204450,6906,98830533,a,Google Chrome,Mobile,1
IDulICNzr,2017-01-14 09:53:41,6641009.0,450601,57029,20301556,b,Mozilla,Desktop,0
IDKW6haco,2017-01-11 08:20:08,994704.0,982731,97103,76811147,f,InternetExplorer,Desktop,0
ID2tQ3I34,2017-01-16 15:48:17,4612980.0,604732,13412,77318092,c,Google Chrome,Mobile,1
IDegxptDm,2017-01-14 12:51:09,7478997.0,545896,835,74868704,e,Google Chrome,,0
IDmik4R8A,2017-01-10 09:57:56,3207811.0,596648,33033,67290861,f,Firefox,Mobile,1
ID6Wi0GB9,2017-01-17 13:00:26,3254334.0,16275,8675,59584425,e,Firefox,Mobile,0
IDdM2TACc,2017-01-12 18:54:10,1362465.0,611364,56811,51330651,f,,Tablet,0
IDvwdaX2h,2017-01-12 04:04:33,3526761.0,717967,96184,64322853,c,IE,Mobile,1
IDtgwfFTj,2017-01-18 15:06:54,5685217.0,518440,80554,17488931,b,Safari,Tablet,0
IDNSnto4V,2017-01-13 09:30:03,7153367.0,228062,82877,67290861,a,Firefox,Mobile,0
ID6iM1rJ0,2017-01-15 10:51:36,6930446.0,96575,48430,55420443,a,,Desktop,1
IDUA87qBw,2017-01-12 17:49:56,383763.0,785582,10345,33683592,c,Google Chrome,Mobile,1
IDWlgCCCB,2017-01-13 15:38:40,4449900.0,367712,35368,74868704,d,InternetExplorer,Desktop,1
IDOkubKaf,2017-01-13 09:20:50,6639377.0,418331,6906,99510044,e,,Tablet,0
IDUWKBb7d,2017-01-10 15:44:20,4569099.0,27326,46450,47079934,d,Chrome,,1
IDd9bnNxg,2017-01-14 08:18:47,7134746.0,3959,97863,36994522,e,Firefox,,0
ID2E0Rqar,2017-01-14 16:21:37,8180029.0,765697,56811,23703974,b,Edge,Tablet,0
ID4nZvuZ6,2017-01-18 07:16:59,8446984.0,471178,1678,72297026,f,IE,,0
IDdWBh3yI,2017-01-11 17:26:13,,592058,55541,91553313,c,,Desktop,1
IDfPc1PZV,2017-01-17 10:45:40,3590184.0,868795,40050,79906734,a,Edge,,0
IDMPSK4VT,2017-01-12 19:30:04,,640800,48498,55358028,d,Google Chrome,,1
IDpPxj42o,2017-01-18 20:57:08,8163504.0,756324,64452,92640312,f,Google Chrome,Mobile,1
IDAcrURY3,2017-01-12 10:48:28,791193.0,996507,1678,93157824,c,Chrome,Desktop,1
IDbIWZMAn,2017-01-12 09:36:01,,933595,76239,99595716,b,InternetExplorer,,1
IDFUYWw8h,2017-01-17 15:00:26,68027.0,899116,10345,17777318,c,Google Chrome,Mobile,1
IDN160asV,2017-01-11 07:16:27,,375811,5602,60774669,d,Google Chrome,Mobile,1
IDZ5ltTTG,2017-01-11 15:54:55,3793060.0,861519,87732,555603,d,InternetExplorer,Desktop,1
ID4qYSO8B,2017-01-11 19:27:28,9877945.0,934160,34670,87807327,d,InternetExplorer,,1
IDDUmYBA3,2017-01-12 18:57:13,6045595.0,339498,97863,56008048,a,Edge,Tablet,0
IDIWP23Bn,2017-01-11 01:05:25,3400747.0,769053,46450,47079934,d,Firefox,Mobile,1
IDD3vFFyQ,2017-01-14 02:11:21,7404463.0,422079,96973,20301556,c,,Desktop,1
IDKyoa5g5,2017-01-16 10:41:38,2430907.0,621084,41706,67147700,d,InternetExplorer,Desktop,1
IDZ4KQdNF,2017-01-19 13:19:56,1963011.0,449911,17714,74868704,d,Google Chrome,Mobile,1
ID4YBQ9c1,2017-01-19 15:38:05,4325209.0,382869,40339,43452411,e,Opera,Mobile,0
IDT7DxFpE,2017-01-17 23:22:47,7453606.0,395208,73362,26461535,d,Chrome,Desktop,1
IDJ1Uysax,2017-01-18 11:58:58,7873527.0,773979,41706,4000296,b,Chrome,Desktop,0
IDMw2M20X,2017-01-12 18:18:11,8697461.0,732970,54916,87903766,f,Firefox,Mobile,0
IDb1IbnoJ,2017-01-14 21:14:31,,176350,67419,555603,d,,Desktop,1
IDlEfOm9X,2017-01-15 10:08:54,7119464.0,629139,11837,49384126,b,Edge,,0
IDYlAt87K,2017-01-13 11:38:02,9059926.0,125691,42227,22419907,c,Firefox,,1
IDsw7r3AI,2017-01-12 15:03:13,6859554.0,252481,41706,16943535,b,IE,Mobile,0
IDBFynX2g,2017-01-17 05:49:38,5894103.0,560051,1678,68558271,d,Google Chrome,Mobile,1
IDxZadyyo,2017-01-20 17:53:31,7880678.0,171429,54916,54526992,e,InternetExplorer,Desktop,1
IDvEigslI,2017-01-12 17:56:50,8105022.0,765788,68847,74868704,d,Edge,Tablet,0
IDEpeSwmK,2017-01-17 10:50:14,1359989.0,353848,6906,99510044,c,InternetExplorer,Desktop,1
IDtNixP5j,2017-01-12 08:36:47,7654340.0,430593,904,26391770,d,InternetExplorer,Desktop,1
IDcFHj05u,2017-01-14 13:05:48,5350678.0,350088,80692,74363610,e,Chrome,Desktop,0
IDyH3k0GR,2017-01-12 09:35:41,8281623.0,96557,26962,77896159,b,Firefox,Mobile,0
IDOmFG102,2017-01-14 15:55:08,,1771,13412,77318092,c,InternetExplorer,,1
IDZCW6yLr,2017-01-20 10:58:57,6141089.0,73917,57860,23588197,c,InternetExplorer,Desktop,1
IDdAWko02,2017-01-18 14:00:47,7023255.0,108206,6906,99510044,c,Firefox,Mobile,0
IDLCxxm9Q,2017-01-16 06:00:13,5866913.0,28045,25491,79474990,d,InternetExplorer,Desktop,1
ID4TfHgwz,2017-01-13 15:11:59,4391330.0,366019,97852,7122654,a,Firefox,Mobile,0
ID6TogKGW,2017-01-14 09:09:40,,158939,31195,38492160,f,Chrome,,0
IDhxD8F6I,2017-01-17 16:45:49,2038258.0,564030,5602,65017662,b,Chrome,Desktop,0
IDAupFrEl,2017-01-10 11:53:02,4671183.0,395848,43612,31533763,d,InternetExplorer,Desktop,1
IDjpFNBeR,2017-01-17 17:52:37,,827349,60316,29916445,b,,Desktop,0
IDOR6Tb91,2017-01-12 08:33:20,7174648.0,583450,15124,99558603,a,Edge,Tablet,0
IDiwxcOCB,2017-01-16 11:15:44,5234644.0,602213,76239,99595716,b,Mozilla,Desktop,0
IDmUE0CR2,2017-01-17 09:41:12,,442475,13412,77318092,c,Google Chrome,Mobile,1
ID3QK6r2Z,2017-01-20 11:16:01,225614.0,309566,54343,30349169,a,Firefox,Mobile,0
IDBHFYx8z,2017-01-15 14:42:56,2228540.0,926364,53956,91808273,c,Google Chrome,Mobile,1
IDhzlPM8d,2017-01-11 10:18:36,9038648.0,457537,98552,12799637,c,Google Chrome,,1
IDu0iFaxr,2017-01-19 09:58:07,288794.0,858097,12052,31388981,e,Google Chrome,Mobile,1
IDxWgodjF,2017-01-14 15:00:36,6660855.0,238337,6906,99510044,d,InternetExplorer,Desktop,1
IDFUfnpBW,2017-01-20 22:20:57,4882427.0,998613,6906,71165566,c,,Desktop,1
IDlaVvJM0,2017-01-18 08:44:24,3018859.0,79262,6906,99510044,c,,,1
IDVsiEUO9,2017-01-16 00:39:54,3082095.0,59229,42227,15961717,d,Google Chrome,Mobile,1
IDkxGG4uZ,2017-01-16 08:00:21,,877296,34670,41475976,b,Edge,Tablet,0
IDIXKcj9z,2017-01-14 13:28:18,4419788.0,944598,80319,91553313,d,InternetExplorer,Desktop,1
IDJGPDc2z,2017-01-18 20:00:47,,550339,95113,65017662,e,Google Chrome,Mobile,1
IDpViekoo,2017-01-13 17:51:43,5985566.0,45142,21380,35374261,b,Edge,Tablet,0
IDjN0MWqP,2017-01-16 10:17:37,2627839.0,484046,97863,87807327,c,InternetExplorer,Desktop,1
ID20j8Y1a,2017-01-19 11:34:53,6032526.0,677753,84144,42158923,d,Mozilla,Desktop,1
IDlbEtuR0,2017-01-15 09:58:54,3988960.0,610095,70409,47941469,c,InternetExplorer,Desktop,1
